PDB ID,Chain ID,Macromolecule Name,Source,PFAM Acc [Res Range],Pfam ID,Pfam Description
"1E7C","A","SERUM ALBUMIN","Homo sapiens","PF00273 [199-370], PF00273 [7-178], PF00273 [390-568]","Serum_albumin, Serum_albumin, Serum_albumin","Serum albumin family, Serum albumin family, Serum albumin family"
"1E7W","A","PTERIDINE REDUCTASE","Leishmania major","PF13561 [83-284], PF00106 [8-69]","adh_short_C2, adh_short","Enoyl-(Acyl carrier protein) reductase, short chain dehydrogenase"
"1E7W","B","PTERIDINE REDUCTASE","Leishmania major","","",""
"1E9L","A","YM1 SECRETORY PROTEIN","Mus musculus","PF00704 [24-365]","Glyco_hydro_18","Glycosyl hydrolases family 18"
"1E9Y","A","UREASE SUBUNIT ALPHA","Helicobacter pylori","PF00547 [1-100], PF00699 [108-203]","Urease_gamma, Urease_beta","Urease, gamma subunit, Urease beta subunit"
"1E9Y","B","UREASE SUBUNIT BETA","Helicobacter pylori","PF00449 [3-120], PF01979 [127-455]","Urease_alpha, Amidohydro_1","Urease alpha-subunit, N-terminal domain, Amidohydrolase family"
"1EA1","A","CYTOCHROME P450 51-LIKE RV0764C","Mycobacterium tuberculosis","PF00067 [17-440]","p450","Cytochrome P450"
"1EE2","A","ALCOHOL DEHYDROGENASE","Equus caballus","PF00107 [201-322], PF08240 [34-158]","ADH_zinc_N, ADH_N","Zinc-binding dehydrogenase, Alcohol dehydrogenase GroES-like domain"
"1EE2","B","ALCOHOL DEHYDROGENASE","Equus caballus","","",""
"1EI6","A","PHOSPHONOACETATE HYDROLASE","Pseudomonas fluorescens","PF01663 [19-349]","Phosphodiest","Type I phosphodiesterase / nucleotide pyrophosphatase"
"1EI6","B","PHOSPHONOACETATE HYDROLASE","Pseudomonas fluorescens","","",""
"1EI6","C","PHOSPHONOACETATE HYDROLASE","Pseudomonas fluorescens","","",""
"1EI6","D","PHOSPHONOACETATE HYDROLASE","Pseudomonas fluorescens","","",""
"1EII","A","CELLULAR RETINOL-BINDING PROTEIN II","Rattus norvegicus","PF00061 [6-133]","Lipocalin","Lipocalin / cytosolic fatty-acid binding protein family"
"1EIZ","A","FTSJ","Escherichia coli","PF01728 [31-206]","FtsJ","FtsJ-like methyltransferase"
"1EJ0","A","FTSJ","Escherichia coli","PF01728 [31-206]","FtsJ","FtsJ-like methyltransferase"
"1EKJ","A","BETA-CARBONIC ANHYDRASE","Pisum sativum","PF00484 [156-313]","Pro_CA","Carbonic anhydrase"
"1EKJ","B","BETA-CARBONIC ANHYDRASE","Pisum sativum","","",""
"1EKJ","C","BETA-CARBONIC ANHYDRASE","Pisum sativum","","",""
"1EKJ","D","BETA-CARBONIC ANHYDRASE","Pisum sativum","","",""
"1EKJ","E","BETA-CARBONIC ANHYDRASE","Pisum sativum","","",""
"1EKJ","F","BETA-CARBONIC ANHYDRASE","Pisum sativum","","",""
"1EKJ","G","BETA-CARBONIC ANHYDRASE","Pisum sativum","","",""
"1EKJ","H","BETA-CARBONIC ANHYDRASE","Pisum sativum","","",""
"1EPB","A","EPIDIDYMAL RETINOIC ACID-BINDING PROTEIN","Rattus norvegicus","PF00061 [13-148]","Lipocalin","Lipocalin / cytosolic fatty-acid binding protein family"
"1EPB","B","EPIDIDYMAL RETINOIC ACID-BINDING PROTEIN","Rattus norvegicus","","",""
"1EQB","A","SERINE HYDROXYMETHYLTRANSFERASE","Escherichia coli","PF00464 [8-386]","SHMT","Serine hydroxymethyltransferase"
"1EQB","B","SERINE HYDROXYMETHYLTRANSFERASE","Escherichia coli","","",""
"1EQB","C","SERINE HYDROXYMETHYLTRANSFERASE","Escherichia coli","","",""
"1EQB","D","SERINE HYDROXYMETHYLTRANSFERASE","Escherichia coli","","",""
"1EQG","A","PROSTAGLANDIN H2 SYNTHASE-1","Ovis aries","PF03098 [224-522], PF00008 [37-68]","An_peroxidase, EGF","Animal haem peroxidase, EGF-like domain"
"1EQG","B","PROSTAGLANDIN H2 SYNTHASE-1","Ovis aries","","",""
"1EQH","A","PROSTAGLANDIN H2 SYNTHASE-1","Ovis aries","PF00008 [37-68], PF03098 [224-522]","EGF, An_peroxidase","EGF-like domain, Animal haem peroxidase"
"1EQH","B","PROSTAGLANDIN H2 SYNTHASE-1","Ovis aries","","",""
"1EQU","A","PROTEIN (ESTRADIOL 17 BETA-DEHYDROGENASE 1)","Homo sapiens","PF00106 [4-195]","adh_short","short chain dehydrogenase"
"1EQU","B","PROTEIN (ESTRADIOL 17 BETA-DEHYDROGENASE 1)","Homo sapiens","","",""
"1ERE","A","ESTROGEN RECEPTOR","Homo sapiens","PF00104 [337-530]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"1ERE","B","ESTROGEN RECEPTOR","Homo sapiens","","",""
"1ERE","C","ESTROGEN RECEPTOR","Homo sapiens","","",""
"1ERE","D","ESTROGEN RECEPTOR","Homo sapiens","","",""
"1ERE","E","ESTROGEN RECEPTOR","Homo sapiens","","",""
"1ERE","F","ESTROGEN RECEPTOR","Homo sapiens","","",""
"1ERR","A","ESTROGEN RECEPTOR","Homo sapiens","PF00104 [336-528]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"1ERR","B","ESTROGEN RECEPTOR","Homo sapiens","","",""
"1ESW","A","AMYLOMALTASE","Thermus aquaticus","PF02446 [11-477]","Glyco_hydro_77","4-alpha-glucanotransferase"
"1ETB","1","TRANSTHYRETIN","Homo sapiens","PF00576 [14-118]","Transthyretin","HIUase/Transthyretin family"
"1ETB","2","TRANSTHYRETIN","Homo sapiens","","",""
"1ETR","H","EPSILON-THROMBIN","Bos taurus","PF00089 [16-238]","Trypsin","Trypsin"
"1ETR","L","EPSILON-THROMBIN","Bos taurus","PF09396 [1H-15]","Thrombin_light","Thrombin light chain"
"1EUP","A","CYTOCHROME P450ERYF","Saccharopolyspora erythraea","PF00067 [176-372]","p450","Cytochrome P450"
"1EVE","A","ACETYLCHOLINESTERASE","Tetronarce californica","PF00135 [6-524]","COesterase","Carboxylesterase family"
"1F5L","A","UROKINASE-TYPE PLASMINOGEN ACTIVATOR","Homo sapiens","PF00089 [16-238]","Trypsin","Trypsin"
"1F86","A","TRANSTHYRETIN THR119MET VARIANT","Homo sapiens","PF00576 [14-118]","Transthyretin","HIUase/Transthyretin family"
"1F86","B","TRANSTHYRETIN THR119MET VARIANT","Homo sapiens","","",""
"1F9G","A","HYALURONATE LYASE","Streptococcus pneumoniae","PF02278 [546-801], PF08124 [181-503], PF02884 [817-880]","Lyase_8, Lyase_8_N, Lyase_8_C","Polysaccharide lyase family 8, super-sandwich domain, Polysaccharide lyase family 8, N terminal alpha-helical domain, Polysaccharide lyase family 8, C-terminal beta-sandwich domain"
"1FAP","A","FK506-BINDING PROTEIN","Homo sapiens","PF00254 [13-104]","FKBP_C","FKBP-type peptidyl-prolyl cis-trans isomerase"
"1FAP","B","FRAP","Homo sapiens","PF08771 [2018-2112]","FRB_dom","FKBP12-rapamycin binding domain"
"1FB7","A","HIV-1 PROTEASE","Human immunodeficiency virus 1","PF00077 [6-97]","RVP","Retroviral aspartyl protease"
"1FBM","A","PROTEIN (CARTILAGE OLIGOMERIC MATRIX PROTEIN)","Rattus norvegicus","PF11598 [28-72]","COMP","Cartilage oligomeric matrix protein"
"1FBM","B","PROTEIN (CARTILAGE OLIGOMERIC MATRIX PROTEIN)","Rattus norvegicus","","",""
"1FBM","C","PROTEIN (CARTILAGE OLIGOMERIC MATRIX PROTEIN)","Rattus norvegicus","","",""
"1FBM","D","PROTEIN (CARTILAGE OLIGOMERIC MATRIX PROTEIN)","Rattus norvegicus","","",""
"1FBM","E","PROTEIN (CARTILAGE OLIGOMERIC MATRIX PROTEIN)","Rattus norvegicus","","",""
"1FBY","A","RETINOIC ACID RECEPTOR RXR-ALPHA","Homo sapiens","PF00104 [265-442]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"1FBY","B","RETINOIC ACID RECEPTOR RXR-ALPHA","Homo sapiens","","",""
"1FDS","A","17-BETA-HYDROXYSTEROID-DEHYDROGENASE","Homo sapiens","PF00106 [4-190]","adh_short","short chain dehydrogenase"
"1FDT","A","17-BETA-HYDROXYSTEROID-DEHYDROGENASE","Homo sapiens","PF00106 [4-195]","adh_short","short chain dehydrogenase"
"1FDU","A","17-BETA-HYDROXYSTEROID DEHYDROGENASE","Homo sapiens","PF00106 [4-195]","adh_short","short chain dehydrogenase"
"1FDU","B","17-BETA-HYDROXYSTEROID DEHYDROGENASE","Homo sapiens","","",""
"1FDU","C","17-BETA-HYDROXYSTEROID DEHYDROGENASE","Homo sapiens","","",""
"1FDU","D","17-BETA-HYDROXYSTEROID DEHYDROGENASE","Homo sapiens","","",""
"1FDW","A","17-BETA-HYDROXYSTEROID DEHYDROGENASE","Homo sapiens","PF00106 [4-191]","adh_short","short chain dehydrogenase"
"1FE2","A","PROSTAGLANDIN ENDOPEROXIDE H SYNTHASE-1","Ovis aries","PF03098 [224-522], PF00008 [37-68]","An_peroxidase, EGF","Animal haem peroxidase, EGF-like domain"
"1FEM","A","RETINOL BINDING PROTEIN","Bos taurus","PF00061 [21-155]","Lipocalin","Lipocalin / cytosolic fatty-acid binding protein family"
"1FFY","A","ISOLEUCYL-TRNA SYNTHETASE","Staphylococcus aureus","PF00133 [26-634], PF06827 [883-912], PF08264 [678-831]","tRNA-synt_1, zf-FPG_IleRS, Anticodon_1","tRNA synthetases class I (I, L, M and V), Zinc finger found in FPG and IleRS, Anticodon-binding domain of tRNA"
"1FFY","T","ISOLEUCYL-TRNA","","","",""
"1FIQ","A","XANTHINE OXIDASE","Bos taurus","PF00111 [9-76], PF01799 [87-160]","Fer2, Fer2_2","2Fe-2S iron-sulfur cluster binding domain, [2Fe-2S] binding domain"
"1FIQ","B","XANTHINE OXIDASE","Bos taurus","PF00941 [234-411], PF03450 [419-523]","FAD_binding_5, CO_deh_flav_C","FAD binding domain in molybdopterin dehydrogenase, CO dehydrogenase flavoprotein C-terminal domain"
"1FIQ","C","XANTHINE OXIDASE","Bos taurus","PF01315 [587-693], PF02738 [708-1236]","Ald_Xan_dh_C, Ald_Xan_dh_C2","Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain, Molybdopterin-binding domain of aldehyde dehydrogenase"
"1FJA","A","DNA (5'-D(*AP*AP*GP*CP*GP*CP*TP*T)-3')","","","",""
"1FJA","B","DNA (5'-D(*AP*AP*GP*CP*GP*CP*TP*T)-3')","","","",""
"1FJA","C","ACTINOMYCIN D","Streptomyces antibioticus","","",""
"1FJA","D","ACTINOMYCIN D","Streptomyces antibioticus","","",""
"1FJG","A","16S RIBOSOMAL RNA","Thermus thermophilus","","",""
"1FJG","B","30S RIBOSOMAL PROTEIN S2","Thermus thermophilus","PF00318 [10-223]","Ribosomal_S2","Ribosomal protein S2"
"1FJG","C","30S RIBOSOMAL PROTEIN S3","Thermus thermophilus","PF00189 [120-202], PF07650 [39-110]","Ribosomal_S3_C, KH_2","Ribosomal protein S3, C-terminal domain, KH domain"
"1FJG","D","30S RIBOSOMAL PROTEIN S4","Thermus thermophilus","PF01479 [100-146], PF00163 [3-98]","S4, Ribosomal_S4","S4 domain, Ribosomal protein S4/S9 N-terminal domain"
"1FJG","E","30S RIBOSOMAL PROTEIN S5","Thermus thermophilus","PF03719 [82-152], PF00333 [6-70]","Ribosomal_S5_C, Ribosomal_S5","Ribosomal protein S5, C-terminal domain, Ribosomal protein S5, N-terminal domain"
"1FJG","F","30S RIBOSOMAL PROTEIN S6","Thermus thermophilus","PF01250 [3-92]","Ribosomal_S6","Ribosomal protein S6"
"1FJG","G","30S RIBOSOMAL PROTEIN S7","Thermus thermophilus","PF00177 [2-149]","Ribosomal_S7","Ribosomal protein S7p/S5e"
"1FJG","H","30S RIBOSOMAL PROTEIN S8","Thermus thermophilus","PF00410 [4-138]","Ribosomal_S8","Ribosomal protein S8"
"1FJG","I","30S RIBOSOMAL PROTEIN S9","Thermus thermophilus","PF00380 [8-128]","Ribosomal_S9","Ribosomal protein S9/S16"
"1FJG","J","30S RIBOSOMAL PROTEIN S10","Thermus thermophilus","PF00338 [5-99]","Ribosomal_S10","Ribosomal protein S10p/S20e"
"1FJG","K","30S RIBOSOMAL PROTEIN S11","Thermus thermophilus","PF00411 [17-126]","Ribosomal_S11","Ribosomal protein S11"
"1FJG","L","30S RIBOSOMAL PROTEIN S12","Thermus thermophilus","PF00164 [15-126]","Ribosom_S12_S23","Ribosomal protein S12/S23"
"1FJG","M","30S RIBOSOMAL PROTEIN S13","Thermus thermophilus","PF00416 [3-109]","Ribosomal_S13","Ribosomal protein S13/S18"
"1FJG","N","30S RIBOSOMAL PROTEIN S14","Thermus thermophilus","PF00253 [10-60]","Ribosomal_S14","Ribosomal protein S14p/S29e"
"1FJG","O","30S RIBOSOMAL PROTEIN S15","Thermus thermophilus","PF00312 [8-88]","Ribosomal_S15","Ribosomal protein S15"
"1FJG","P","30S RIBOSOMAL PROTEIN S16","Thermus thermophilus","PF00886 [8-67]","Ribosomal_S16","Ribosomal protein S16"
"1FJG","Q","30S RIBOSOMAL PROTEIN S17","Thermus thermophilus","PF00366 [8-74]","Ribosomal_S17","Ribosomal protein S17"
"1FJG","R","30S RIBOSOMAL PROTEIN S18","Thermus thermophilus","PF01084 [33-79]","Ribosomal_S18","Ribosomal protein S18"
"1FJG","S","30S RIBOSOMAL PROTEIN S19","Thermus thermophilus","PF00203 [3-83]","Ribosomal_S19","Ribosomal protein S19"
"1FJG","T","30S RIBOSOMAL PROTEIN S20","Thermus thermophilus","PF01649 [11-88]","Ribosomal_S20p","Ribosomal protein S20"
"1FJG","V","30S RIBOSOMAL PROTEIN THX","Thermus thermophilus","PF17070 [2-25]","Thx","30S ribosomal protein Thx"
"1FJG","X","FRAGMENT OF MESSENGER RNA","Thermus thermophilus","","",""
"1FK6","A","NON-SPECIFIC LIPID TRANSFER PROTEIN","Zea mays","PF00234 [4-89]","Tryp_alpha_amyl","Protease inhibitor/seed storage/LTP family"
"1FK9","A","HIV-1 RT, A-CHAIN","Human immunodeficiency virus 1","PF00078 [63-232], PF06815 [318-419], PF06817 [242-303], PF00075 [438-539]","RVT_1, RVT_connect, RVT_thumb, RNase_H","Reverse transcriptase (RNA-dependent DNA polymerase), Reverse transcriptase connection domain, Reverse transcriptase thumb domain, RNase H"
"1FK9","B","HIV-1 RT, B-CHAIN","Human immunodeficiency virus 1","PF00078 [63-232], PF06815 [318-419], PF06817 [242-303]","RVT_1, RVT_connect, RVT_thumb","Reverse transcriptase (RNA-dependent DNA polymerase), Reverse transcriptase connection domain, Reverse transcriptase thumb domain"
"1FKB","A","FK506 BINDING PROTEIN","Homo sapiens","PF00254 [13-104]","FKBP_C","FKBP-type peptidyl-prolyl cis-trans isomerase"
"1FKF","A","FK506 BINDING PROTEIN","Homo sapiens","PF00254 [13-104]","FKBP_C","FKBP-type peptidyl-prolyl cis-trans isomerase"
"1FKJ","A","FK506 BINDING PROTEIN","Homo sapiens","PF00254 [13-104]","FKBP_C","FKBP-type peptidyl-prolyl cis-trans isomerase"
"1FKL","A","FK506 BINDING PROTEIN","Bos taurus","PF00254 [13-104]","FKBP_C","FKBP-type peptidyl-prolyl cis-trans isomerase"
"1FKO","A","HIV-1 RT, A-CHAIN","Human immunodeficiency virus 1","PF06817 [242-303], PF00075 [438-542], PF00078 [63-232], PF06815 [318-419]","RVT_thumb, RNase_H, RVT_1, RVT_connect","Reverse transcriptase thumb domain, RNase H, Reverse transcriptase (RNA-dependent DNA polymerase), Reverse transcriptase connection domain"
"1FKO","B","HIV-1 RT, B-CHAIN","Human immunodeficiency virus 1","PF06815 [318-419], PF06817 [242-303], PF00078 [63-213]","RVT_connect, RVT_thumb, RVT_1","Reverse transcriptase connection domain, Reverse transcriptase thumb domain, Reverse transcriptase (RNA-dependent DNA polymerase)"
"1FKP","A","HIV-1 RT, A-CHAIN","Human immunodeficiency virus 1","PF06817 [242-303], PF00075 [438-542], PF00078 [63-232], PF06815 [318-419]","RVT_thumb, RNase_H, RVT_1, RVT_connect","Reverse transcriptase thumb domain, RNase H, Reverse transcriptase (RNA-dependent DNA polymerase), Reverse transcriptase connection domain"
"1FKP","B","HIV-1 RT, B-CHAIN","Human immunodeficiency virus 1","PF06817 [242-303], PF00078 [63-213], PF06815 [318-419]","RVT_thumb, RVT_1, RVT_connect","Reverse transcriptase thumb domain, Reverse transcriptase (RNA-dependent DNA polymerase), Reverse transcriptase connection domain"
"1FM4","A","MAJOR POLLEN ALLERGEN BET V 1-L","Betula pendula","PF00407 [2-154]","Bet_v_1","Pathogenesis-related protein Bet v I family"
"1FM6","A","RETINOIC ACID RECEPTOR RXR-ALPHA","Homo sapiens","PF00104 [265-442]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"1FM6","B","STEROID RECEPTOR COACTIVATOR","Homo sapiens","PF08832 [630-639]","SRC-1","Steroid receptor coactivator"
"1FM6","D","PEROXISOME PROLIFERATOR ACTIVATED RECEPTOR GAMMA","Homo sapiens","PF00104 [293-457]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"1FM6","E","STEROID RECEPTOR COACTIVATOR","Homo sapiens","","",""
"1FM6","U","RETINOIC ACID RECEPTOR RXR-ALPHA","Homo sapiens","","",""
"1FM6","V","STEROID RECEPTOR COACTIVATOR","Homo sapiens","","",""
"1FM6","X","PEROXISOME PROLIFERATOR ACTIVATED RECEPTOR GAMMA","Homo sapiens","","",""
"1FM6","Y","STEROID RECEPTOR COACTIVATOR","Homo sapiens","","",""
"1FM9","A","RETINOIC ACID RECEPTOR RXR-ALPHA","Homo sapiens","PF00104 [265-442]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"1FM9","B","STEROID RECEPTOR COACTIVATOR","Homo sapiens","PF08832 [630-639]","SRC-1","Steroid receptor coactivator"
"1FM9","D","PEROXISOME PROLIFERATOR ACTIVATED RECEPTOR GAMMA","Homo sapiens","PF00104 [293-457]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"1FM9","E","STEROID RECEPTOR COACTIVATOR","Homo sapiens","","",""
"1FMJ","A","RETINOL DEHYDRATASE","Spodoptera frugiperda","PF00685 [63-342]","Sulfotransfer_1","Sulfotransferase domain"
"1FMJ","B","RETINOL DEHYDRATASE","Spodoptera frugiperda","","",""
"1FML","A","RETINOL DEHYDRATASE","Spodoptera frugiperda","PF00685 [63-342]","Sulfotransfer_1","Sulfotransferase domain"
"1FML","B","RETINOL DEHYDRATASE","Spodoptera frugiperda","","",""
"1FMO","E","CAMP-DEPENDENT PROTEIN KINASE","Mus musculus","PF00069 [44-297]","Pkinase","Protein kinase domain"
"1FMO","I","HEAT STABLE RABBIT SKELETAL MUSCLE INHIBITOR PROTEIN","Oryctolagus cuniculus","PF02827 [5-24]","PKI","cAMP-dependent protein kinase inhibitor"
"1FO4","A","XANTHINE DEHYDROGENASE","Bos taurus","PF03450 [419-523], PF02738 [708-1236], PF00111 [9-76], PF00941 [234-411], PF01315 [587-693], PF01799 [87-160]","CO_deh_flav_C, Ald_Xan_dh_C2, Fer2, FAD_binding_5, Ald_Xan_dh_C, Fer2_2","CO dehydrogenase flavoprotein C-terminal domain, Molybdopterin-binding domain of aldehyde dehydrogenase, 2Fe-2S iron-sulfur cluster binding domain, FAD binding domain in molybdopterin dehydrogenase, Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain, [2Fe-2S] binding domain"
"1FO4","B","XANTHINE DEHYDROGENASE","Bos taurus","","",""
"1FOH","A","PHENOL HYDROXYLASE","Cutaneotrichosporon cutaneum","PF07976 [451-613], PF01494 [7-415]","Phe_hydrox_dim, FAD_binding_3","Phenol hydroxylase, C-terminal dimerisation domain, FAD binding domain"
"1FOH","B","PHENOL HYDROXYLASE","Cutaneotrichosporon cutaneum","","",""
"1FOH","C","PHENOL HYDROXYLASE","Cutaneotrichosporon cutaneum","","",""
"1FOH","D","PHENOL HYDROXYLASE","Cutaneotrichosporon cutaneum","","",""
"1FOP","A","NITRIC-OXIDE SYNTHASE","Bos taurus","PF02898 [122-482]","NO_synthase","Nitric oxide synthase, oxygenase domain"
"1FOP","B","NITRIC-OXIDE SYNTHASE","Bos taurus","","",""
"1FPQ","A","ISOLIQUIRITIGENIN 2'-O-METHYLTRANSFERASE","Medicago sativa","PF00891 [144-357], PF08100 [40-93]","Methyltransf_2, Dimerisation","O-methyltransferase, Dimerisation domain"
"1FSL","A","LEGHEMOGLOBIN A","Glycine max","PF00042 [7-110]","Globin","Globin"
"1FSL","B","LEGHEMOGLOBIN A","Glycine max","","",""
"1FWE","A","UREASE","Klebsiella aerogenes","PF00547 [1-99]","Urease_gamma","Urease, gamma subunit"
"1FWE","B","UREASE","Klebsiella aerogenes","PF00699 [3-99]","Urease_beta","Urease beta subunit"
"1FWE","C","UREASE","Klebsiella aerogenes","PF01979 [125-453], PF00449 [3-119]","Amidohydro_1, Urease_alpha","Amidohydrolase family, Urease alpha-subunit, N-terminal domain"
"1FXH","A","PENICILLIN ACYLASE","Escherichia coli","PF01804 [7-176]","Penicil_amidase","Penicillin amidase"
"1FXH","B","PENICILLIN ACYLASE","Escherichia coli","PF01804 [1-544]","Penicil_amidase","Penicillin amidase"
"1FXV","A","PENICILLIN ACYLASE","Escherichia coli","PF01804 [7-176]","Penicil_amidase","Penicillin amidase"
"1FXV","B","PENICILLIN ACYLASE","Escherichia coli","PF01804 [1-544]","Penicil_amidase","Penicillin amidase"
"1G50","A","ESTROGEN RECEPTOR","Homo sapiens","PF00104 [336-530]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"1G50","B","ESTROGEN RECEPTOR","Homo sapiens","","",""
"1G50","C","ESTROGEN RECEPTOR","Homo sapiens","","",""
"1G5Y","A","RETINOIC ACID RECEPTOR RXR-ALPHA","Homo sapiens","PF00104 [265-442]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"1G5Y","B","RETINOIC ACID RECEPTOR RXR-ALPHA","Homo sapiens","","",""
"1G5Y","C","RETINOIC ACID RECEPTOR RXR-ALPHA","Homo sapiens","","",""
"1G5Y","D","RETINOIC ACID RECEPTOR RXR-ALPHA","Homo sapiens","","",""
"1G60","A","Adenine-specific Methyltransferase MboIIA","Moraxella bovis","PF01555 [24-251]","N6_N4_Mtase","DNA methylase"
"1G60","B","Adenine-specific Methyltransferase MboIIA","Moraxella bovis","","",""
"1GAH","A","GLUCOAMYLASE-471","Aspergillus awamori","PF00723 [13-425]","Glyco_hydro_15","Glycosyl hydrolases family 15"
"1GEB","A","CYTOCHROME P450-CAM","Pseudomonas putida","PF00067 [283-376]","p450","Cytochrome P450"
"1GFZ","A","GLYCOGEN PHOSPHORYLASE","Oryctolagus cuniculus","PF00343 [113-827]","Phosphorylase","Carbohydrate phosphorylase"
"1GHM","A","BETA-LACTAMASE","Staphylococcus aureus","PF13354 [52-255]","Beta-lactamase2","Beta-lactamase enzyme family"
"1GM7","A","PENICILLIN G ACYLASE ALPHA SUBUNIT","Escherichia coli","PF01804 [7-176]","Penicil_amidase","Penicillin amidase"
"1GM7","B","PENICILLIN G ACYLASE BETA SUBUNIT","Escherichia coli","PF01804 [1-544]","Penicil_amidase","Penicillin amidase"
"1GMK","A","GRAMICIDIN A","Brevibacillus brevis","","",""
"1GMK","B","GRAMICIDIN A","Brevibacillus brevis","","",""
"1GMK","C","GRAMICIDIN A","Brevibacillus brevis","","",""
"1GMK","D","GRAMICIDIN A","Brevibacillus brevis","","",""
"1GRM","A","GRAMICIDIN A","Brevibacillus brevis","","",""
"1GRM","B","GRAMICIDIN A","Brevibacillus brevis","","",""
"1GS4","A","ANDROGEN RECEPTOR","Homo sapiens","PF00104 [693-876]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"1GSE","A","GLUTATHIONE TRANSFERASE","Homo sapiens","PF02798 [6-76], PF00043 [101-192]","GST_N, GST_C","Glutathione S-transferase, N-terminal domain, Glutathione S-transferase, C-terminal domain"
"1GSE","B","GLUTATHIONE TRANSFERASE","Homo sapiens","","",""
"1GSF","A","GLUTATHIONE TRANSFERASE A1-1","Homo sapiens","PF02798 [6-76], PF00043 [101-192]","GST_N, GST_C","Glutathione S-transferase, N-terminal domain, Glutathione S-transferase, C-terminal domain"
"1GSF","B","GLUTATHIONE TRANSFERASE A1-1","Homo sapiens","","",""
"1GSF","C","GLUTATHIONE TRANSFERASE A1-1","Homo sapiens","","",""
"1GSF","D","GLUTATHIONE TRANSFERASE A1-1","Homo sapiens","","",""
"1GTB","A","GLUTATHIONE S-TRANSFERASE","Schistosoma japonicum","PF14497 [101-195], PF02798 [5-76]","GST_C_3, GST_N","Glutathione S-transferase, C-terminal domain, Glutathione S-transferase, N-terminal domain"
"1GTF","A","TRP RNA-BINDING ATTENUATION PROTEIN (TRAP)","Geobacillus stearothermophilus","PF02081 [7-73]","TrpBP","Tryptophan RNA-binding attenuator protein"
"1GTF","B","TRP RNA-BINDING ATTENUATION PROTEIN (TRAP)","Geobacillus stearothermophilus","","",""
